Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason
82183-WES,Female,30,Yes,"West Bengal",8,6,None,Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,"Two Year",Yes,"Bank Withdrawal",115.6,8220.4,0,140,2497.68,10858.08,Stayed,Others,Others
84122-UTT,Male,35,Yes,"Uttar Pradesh",2,4,None,Yes,Yes,Yes,Cable,No,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,No,"Bank Withdrawal",71.6,1957.1,0,140,365.85,2462.95,Stayed,Others,Others
49699-JAM,Female,19,No,"Jammu & Kashmir",9,10,"Deal 4",Yes,No,Yes,DSL,Yes,No,No,No,Yes,No,No,Yes,"One Year",Yes,"Bank Withdrawal",59.75,1374.35,0,0,132.66,1507.01,Stayed,Others,Others
88042-CHH,Female,24,Yes,Chhattisgarh,9,4,"Deal 4",Yes,No,Yes,DSL,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",-10,688.5,49.24,0,316.36,955.62,Stayed,Others,Others
33682-AND,Male,49,No,"Andhra Pradesh",2,4,"Deal 5",Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",19.55,68.8,0,0,116.36,185.16,Stayed,Others,Others
42561-GUJ,Female,57,Yes,Gujarat,10,17,"Deal 5",Yes,Yes,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",48.8,349.8,0,0,63.7,413.5,Stayed,Others,Others
41881-RAJ,Male,42,Yes,Rajasthan,7,16,"Deal 5",Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,No,"Credit Card",78.65,483.3,0,10,279.54,772.84,Stayed,Others,Others
64136-TAM,Female,45,No,"Tamil Nadu",15,9,"Deal 2",Yes,Yes,Yes,"Fiber Optic",No,Yes,No,No,Yes,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",98.25,4858.7,3.55,0,1914.5,6769.65,Stayed,Others,Others
12069-UTT,Female,30,Yes,"Uttar Pradesh",10,14,"Deal 4",Yes,No,Yes,DSL,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",59.65,683.25,0,0,232.54,915.79,Stayed,Others,Others
67398-UTT,Female,69,Yes,"Uttar Pradesh",13,14,None,Yes,No,Yes,"Fiber Optic",No,No,Yes,Yes,Yes,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",99.1,5437.1,0,0,1190.7,6627.8,Stayed,Others,Others
74937-RAJ,Male,48,No,Rajasthan,11,21,"Deal 4",No,No,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",30.35,678.75,0,0,0,678.75,Stayed,Others,Others
31080-UTT,Male,55,Yes,"Uttar Pradesh",1,32,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"One Year",Yes,"Credit Card",109.7,7344.45,0,0,1187.24,8531.69,Stayed,Others,Others
93446-AND,Male,79,Yes,"Andhra Pradesh",15,4,"Deal 5",Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",70.3,70.3,0,0,39.1,109.4,Churned,Competitor,"Competitor had better devices"
79244-BIH,Female,53,No,Bihar,10,9,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,No,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",94.15,4408.45,0,0,1526.28,5934.73,Stayed,Others,Others
85703-WES,Female,60,Yes,"West Bengal",10,1,None,No,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Yes,"Two Year",No,"Credit Card",56.05,560.5,0,0,0,560.5,Stayed,Others,Others
17155-UTT,Female,26,No,"Uttar Pradesh",15,11,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,"One Year",No,"Bank Withdrawal",24.35,1133.7,0,0,656.16,1789.86,Stayed,Others,Others
38970-DEL,Male,67,No,Delhi,13,9,None,Yes,No,Yes,DSL,No,No,No,No,No,Yes,Yes,No,"One Year",No,"Bank Withdrawal",55.8,2283.3,0,50,1142.4,3475.7,Stayed,Others,Others
62631-TAM,Female,65,No,"Tamil Nadu",7,11,"Deal 4",Yes,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",66.35,740.8,0,0,172.59,913.39,Churned,Competitor,"Competitor had better devices"
24185-MAH,Female,67,Yes,Maharashtra,5,33,"Deal 5",Yes,Yes,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",94.3,424.45,0,0,198,622.45,Churned,Competitor,"Competitor made better offer"
91875-AND,Female,35,No,"Andhra Pradesh",5,9,"Deal 3",Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",48.8,1536.75,0,0,322.2,1858.95,Stayed,Others,Others
99036-KAR,Male,28,Yes,Karnataka,1,11,"Deal 4",Yes,Yes,Yes,"Fiber Optic",No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",91,1430.05,0,0,453.3,1883.35,Stayed,Others,Others
12016-TAM,Female,57,Yes,"Tamil Nadu",0,9,"Deal 5",Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,"Mailed Check",20.05,164.85,0,0,337.54,502.39,Churned,Other,Moved
88047-KAR,Female,60,Yes,Karnataka,0,19,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",80.55,1248.9,0,0,546.88,1795.78,Stayed,Others,Others
86935-TEL,Female,34,Yes,Telangana,14,27,"Deal 5",Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,"Credit Card",20.45,147.55,0,0,413.91,561.46,Stayed,Others,Others
73614-MAH,Female,39,Yes,Maharashtra,1,17,"Deal 5",Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,"Credit Card",18.95,130.55,0,0,232.26,362.81,Stayed,Others,Others
86690-KAR,Female,62,No,Karnataka,8,28,"Deal 5",Yes,Yes,Yes,"Fiber Optic",No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",91.05,289.1,0,0,78.96,368.06,Churned,Competitor,"Competitor made better offer"
11244-JAM,Female,20,No,"Jammu & Kashmir",3,9,None,Yes,Yes,Yes,Cable,Yes,No,No,No,Yes,Yes,Yes,No,"One Year",No,"Bank Withdrawal",76,1588.75,7.3,70,305.8,1957.25,Stayed,Others,Others
48955-TEL,Female,24,No,Telangana,14,12,"Deal 4",Yes,No,Yes,"Fiber Optic",No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",72.9,818.45,0,0,201.63,1020.08,Stayed,Others,Others
37435-TEL,Female,74,No,Telangana,15,26,None,Yes,No,Yes,"Fiber Optic",Yes,Yes,No,Yes,No,No,No,Yes,"Two Year",Yes,"Bank Withdrawal",85.15,3670.5,0,0,1955.36,5625.86,Stayed,Others,Others
33334-HAR,Male,46,Yes,Haryana,12,11,"Deal 2",No,No,Yes,Cable,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,"Credit Card",29.3,1224.05,0,0,0,1224.05,Stayed,Others,Others
81089-MAH,Male,38,Yes,Maharashtra,11,11,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",20.75,487.05,0,0,1140.24,1627.29,Stayed,Others,Others
21928-KAR,Male,30,Yes,Karnataka,3,36,None,Yes,No,Yes,"Fiber Optic",No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",74.05,1565.7,0,0,106.47,1672.17,Churned,Dissatisfaction,"Lack of self-service on Website"
92118-PUN,Male,52,Yes,Punjab,9,32,None,No,No,Yes,DSL,Yes,No,Yes,No,No,No,No,Yes,"One Year",No,"Credit Card",35.3,264.8,0,0,0,264.8,Stayed,Others,Others
62729-WES,Female,42,Yes,"West Bengal",1,35,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Bank Withdrawal",19.75,1272.05,0,0,698.82,1970.87,Stayed,Others,Others
28587-GUJ,Male,34,No,Gujarat,12,5,None,Yes,No,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",-3,712.25,0,0,177.54,889.79,Stayed,Others,Others
27880-UTT,Male,74,No,"Uttar Pradesh",1,25,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",105.9,334.65,0,0,123.9,458.55,Churned,Attitude,"Attitude of service provider"
98696-WES,Male,29,Yes,"West Bengal",9,29,None,Yes,Yes,Yes,"Fiber Optic",No,No,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",No,"Bank Withdrawal",107.95,5969.85,0,0,956.46,6926.31,Stayed,Others,Others
24871-BIH,Male,61,Yes,Bihar,3,26,"Deal 4",Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",Yes,"Credit Card",20,445.3,0,0,557.06,1002.36,Stayed,Others,Others
81000-MAD,Female,18,No,"Madhya Pradesh",1,8,"Deal 4",Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Yes,"One Year",Yes,"Credit Card",61.5,1087.45,0,0,726.48,1813.93,Stayed,Others,Others
33927-MAH,Male,44,Yes,Maharashtra,12,6,"Deal 1",Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",20.05,1360.25,0,0,3399.9,4760.15,Stayed,Others,Others
35453-BIH,Female,28,Yes,Bihar,12,29,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",No,"Credit Card",20.1,579.4,0,0,937.2,1516.6,Stayed,Others,Others
72886-PUN,Female,74,Yes,Punjab,15,5,"Deal 2",Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,Yes,Yes,Yes,No,Yes,"Two Year",Yes,"Bank Withdrawal",110.45,6077.75,0,0,1758.24,7835.99,Stayed,Others,Others
11952-RAJ,Female,45,No,Rajasthan,3,10,None,Yes,No,Yes,Cable,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,"Credit Card",71.35,515.75,0,0,349.86,865.61,Stayed,Others,Others
41614-UTT,Male,50,No,"Uttar Pradesh",3,23,"Deal 1",Yes,No,Yes,"Fiber Optic",Yes,Yes,No,Yes,No,No,No,Yes,"Two Year",No,"Bank Withdrawal",84.6,5706.2,0,0,74.9,5781.1,Stayed,Others,Others
59433-BIH,Female,65,No,Bihar,8,29,"Deal 5",Yes,No,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",89.3,89.3,0,0,30.23,119.53,Churned,Competitor,"Competitor had better devices"
22753-KAR,Female,77,No,Karnataka,6,9,None,Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",105.7,3181.8,0,0,1004.4,4186.2,Stayed,Others,Others
57530-KAR,Male,66,Yes,Karnataka,4,29,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,Yes,No,No,No,Yes,"One Year",Yes,"Bank Withdrawal",79.25,2619.15,16.96,0,1379.52,3981.71,Stayed,Others,Others
17032-UTT,Female,60,Yes,"Uttar Pradesh",6,1,"Deal 2",Yes,No,Yes,"Fiber Optic",No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",98.7,5669.5,0,0,392,6061.5,Stayed,Others,Others
96122-TAM,Female,23,No,"Tamil Nadu",3,9,None,Yes,No,Yes,"Fiber Optic",No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",74.55,824.75,0,0,59.4,884.15,Churned,Price,"Long distance charges"
96905-KAR,Male,59,Yes,Karnataka,13,19,None,Yes,Yes,Yes,"Fiber Optic",Yes,No,Yes,Yes,Yes,Yes,Yes,No,"Two Year",Yes,"Bank Withdrawal",109.3,5731.4,3.85,60,1081.6,6869.15,Stayed,Others,Others
13189-PUN,Female,60,No,Punjab,0,18,"Deal 4",Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",No,"Credit Card",19.7,260.9,0,0,439.8,700.7,Stayed,Others,Others
61221-MAH,Male,51,Yes,Maharashtra,2,10,"Deal 3",No,No,Yes,DSL,Yes,No,No,Yes,No,No,No,Yes,"One Year",No,"Mailed Check",35.6,1072.6,0,0,0,1072.6,Stayed,Others,Others
14458-BIH,Male,48,Yes,Bihar,1,15,"Deal 3",Yes,No,Yes,Cable,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",No,"Credit Card",82.1,2603.1,0,0,53.46,2656.56,Stayed,Others,Others
53368-RAJ,Female,37,Yes,Rajasthan,4,26,"Deal 4",Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,"Bank Withdrawal",19.05,454.05,0,0,1021.9,1475.95,Stayed,Others,Others
16556-GUJ,Female,52,No,Gujarat,9,32,None,No,No,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",30.6,856.35,0,0,0,856.35,Churned,Dissatisfaction,"Product dissatisfaction"
41272-MAD,Female,64,Yes,"Madhya Pradesh",1,16,"Deal 4",Yes,No,Yes,Cable,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Credit Card",67.8,653.15,0,0,370.8,1023.95,Stayed,Others,Others
96283-HAR,Female,38,Yes,Haryana,2,9,"Deal 3",Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",No,"Credit Card",-5,459.6,0,0,45.5,505.1,Stayed,Others,Others
47938-BIH,Female,32,No,Bihar,11,24,None,No,No,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",29.15,357.15,0,0,0,357.15,Stayed,Others,Others
74506-HAR,Female,39,Yes,Haryana,11,14,None,Yes,No,Yes,"Fiber Optic",Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",103.15,7031.3,0,0,2603.7,9635,Stayed,Others,Others
13194-UTT,Female,48,No,Uttarakhand,10,36,"Deal 1",Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,"One Year",No,"Credit Card",115.65,7968.85,0,10,1201.9,9180.75,Churned,Dissatisfaction,"Product dissatisfaction"
16504-HAR,Male,49,Yes,Haryana,12,27,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",69.15,69.15,0,0,2.2,71.35,Churned,Competitor,"Competitor offered more data"
32507-JAM,Female,44,No,"Jammu & Kashmir",6,7,None,Yes,No,Yes,"Fiber Optic",No,No,Yes,No,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",95.25,5464.65,0,0,1000.35,6465,Churned,Competitor,"Competitor made better offer"
99125-UTT,Female,58,No,"Uttar Pradesh",13,6,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,Yes,Yes,Yes,"One Year",Yes,"Credit Card",105.2,6225.4,34.83,0,2494.58,8685.15,Stayed,Others,Others
32317-KAR,Female,52,No,Karnataka,13,33,"Deal 5",Yes,No,Yes,Cable,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,"Bank Withdrawal",80,80,0,0,35.71,115.71,Churned,Competitor,"Competitor had better devices"
45339-AND,Female,29,Yes,"Andhra Pradesh",11,2,"Deal 5",Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,"Mailed Check",19.8,58.15,0,0,45.36,103.51,Churned,Price,"Long distance charges"
97003-ODI,Female,28,Yes,Odisha,11,19,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,"Bank Withdrawal",98.5,1058.25,0,110,145.3,1313.55,Churned,Competitor,"Competitor had better devices"
23155-WES,Female,25,No,"West Bengal",10,7,None,Yes,No,Yes,"Fiber Optic",No,Yes,No,No,No,No,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",73.85,4092.85,0,0,1993.04,6085.89,Churned,Attitude,"Attitude of support person"
24525-HAR,Female,38,No,Haryana,14,30,"Deal 4",Yes,Yes,Yes,"Fiber Optic",No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Credit Card",89.1,1949.4,0,0,649.88,2599.28,Stayed,Others,Others
43117-GUJ,Female,27,No,Gujarat,10,36,"Deal 1",Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,No,No,Yes,"Two Year",Yes,"Credit Card",106.1,7548.6,23.39,0,515.52,8040.73,Stayed,Others,Others
33122-KER,Male,63,No,Kerala,10,16,None,Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,"Credit Card",51.05,2066,0,0,587.34,2653.34,Stayed,Others,Others
73444-KER,Female,48,No,Kerala,3,21,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",89.1,89.1,0,0,16.06,105.16,Churned,Other,Moved
99962-AND,Female,63,No,"Andhra Pradesh",7,1,"Deal 2",Yes,Yes,Yes,"Fiber Optic",Yes,No,Yes,Yes,No,No,No,No,"Two Year",Yes,"Credit Card",91.6,4627.8,0,60,937.04,5624.84,Stayed,Others,Others
71410-PUN,Male,34,Yes,Punjab,0,35,"Deal 4",Yes,Yes,Yes,"Fiber Optic",No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",98.5,1037.75,0,0,10.9,1048.65,Churned,Dissatisfaction,"Lack of self-service on Website"
37048-KAR,Female,30,Yes,Karnataka,0,4,None,Yes,No,Yes,Cable,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,"Mailed Check",49.25,208.45,0,0,152.04,360.49,Stayed,Others,Others
63602-PUN,Female,19,No,Punjab,4,2,"Deal 1",No,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",No,"Bank Withdrawal",59.5,4144.8,23.72,0,0,4121.08,Stayed,Others,Others
42637-TAM,Male,38,No,"Tamil Nadu",14,17,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",19.95,1258.15,0,0,1808.4,3066.55,Stayed,Others,Others
99722-BIH,Male,73,Yes,Bihar,3,17,"Deal 5",Yes,No,Yes,Cable,No,No,Yes,Yes,No,Yes,Yes,Yes,"Two Year",Yes,"Credit Card",64.4,581.7,0,0,204.56,786.26,Stayed,Others,Others
88944-HAR,Female,29,Yes,Haryana,9,31,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Credit Card",102.1,1068.85,0,0,320.7,1389.55,Churned,Competitor,"Competitor offered higher download speeds"
96822-PUN,Female,73,Yes,Punjab,3,21,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,"Two Year",Yes,"Bank Withdrawal",24.4,1548.65,0,0,2373.76,3922.41,Stayed,Others,Others
22994-TEL,Female,37,No,Telangana,4,20,"Deal 1",Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",105.2,6936.85,0,0,2787.18,9724.03,Stayed,Others,Others
39868-JAM,Female,31,Yes,"Jammu & Kashmir",5,25,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,No,No,Yes,"One Year",Yes,"Bank Withdrawal",93.65,4520.15,33.13,0,1767.92,6254.94,Stayed,Others,Others
82252-TAM,Male,58,No,"Tamil Nadu",0,5,None,Yes,No,Yes,"Fiber Optic",No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",94.7,3512.5,0,0,766.8,4279.3,Stayed,Others,Others
68752-GUJ,Female,19,No,Gujarat,1,8,None,Yes,Yes,Yes,Cable,Yes,No,No,Yes,No,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",68.4,3972.25,0,0,1565.42,5537.67,Stayed,Others,Others
55246-CHH,Female,53,No,Chhattisgarh,11,18,"Deal 5",Yes,No,Yes,"Fiber Optic",No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",74.9,490.55,0,0,242.13,732.68,Stayed,Others,Others
92544-ASS,Male,74,Yes,Assam,5,33,"Deal 1",Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,"Two Year",Yes,"Bank Withdrawal",116.05,8404.9,0,120,1538.64,10063.54,Stayed,Others,Others
41611-TEL,Female,78,Yes,Telangana,8,5,None,Yes,Yes,Yes,"Fiber Optic",No,No,Yes,No,No,No,No,Yes,"One Year",Yes,"Bank Withdrawal",81.6,2815.25,0,0,145.6,2960.85,Stayed,Others,Others
78859-MAH,Male,48,Yes,Maharashtra,12,9,None,Yes,Yes,Yes,"Fiber Optic",Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Credit Card",94.5,2659.4,0,0,994.56,3653.96,Churned,Dissatisfaction,"Service dissatisfaction"
27828-JHA,Female,42,No,Jharkhand,3,24,"Deal 3",Yes,Yes,Yes,"Fiber Optic",Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",100.4,2936.25,0,0,517.8,3454.05,Stayed,Others,Others
45922-MAD,Male,50,No,"Madhya Pradesh",3,5,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",93.25,4631.7,0,0,587.6,5219.3,Stayed,Others,Others
48401-JAM,Female,65,No,"Jammu & Kashmir",8,34,"Deal 1",Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",116.85,8477.7,0,0,2291.76,10769.46,Stayed,Others,Others
15763-MAH,Male,36,No,Maharashtra,2,23,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",20.65,702.05,43.76,0,296.36,954.65,Stayed,Others,Others
16921-RAJ,Female,24,No,Rajasthan,0,8,"Deal 1",Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"One Year",No,"Bank Withdrawal",78.35,5445.95,0,0,2513,7958.95,Stayed,Others,Others
76684-JAM,Female,50,No,"Jammu & Kashmir",2,3,None,Yes,Yes,Yes,Cable,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,"Bank Withdrawal",85.7,4616.1,0,0,1422.52,6038.62,Stayed,Others,Others
51329-UTT,Male,30,Yes,Uttarakhand,7,19,"Deal 5",Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",20.2,20.2,0,0,10.98,31.18,Churned,Price,"Long distance charges"
53159-PUN,Female,54,No,Punjab,14,30,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",20.15,220.8,0,0,186.2,407,Stayed,Others,Others
28707-RAJ,Female,66,No,Rajasthan,14,19,None,No,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Mailed Check",25.7,25.7,0,0,0,25.7,Churned,Attitude,"Attitude of service provider"
42045-BIH,Female,48,Yes,Bihar,13,35,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,"Mailed Check",19.85,573.05,0,0,165.01,738.06,Stayed,Others,Others
71942-AND,Female,33,No,"Andhra Pradesh",8,24,None,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,No,"Credit Card",45.85,81,0,0,39.04,120.04,Churned,Competitor,"Competitor made better offer"
52439-HAR,Female,61,No,Haryana,7,1,"Deal 2",Yes,No,Yes,"Fiber Optic",Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",106.45,6145.85,0,0,869.42,7015.27,Churned,Competitor,"Competitor offered higher download speeds"
36375-GUJ,Male,22,No,Gujarat,15,2,"Deal 2",Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,No,Yes,"Two Year",No,"Credit Card",73.85,3371,0,0,1156.05,4527.05,Stayed,Others,Others
47334-TEL,Male,30,No,Telangana,0,31,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",81.45,912,0,0,132.48,1044.48,Stayed,Others,Others
53850-HAR,Female,34,Yes,Haryana,11,12,"Deal 4",Yes,No,Yes,"Fiber Optic",No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",89.4,1095.65,0,0,209.52,1305.17,Churned,Dissatisfaction,"Product dissatisfaction"
48965-KAR,Male,27,No,Karnataka,3,10,"Deal 3",Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",44.55,1462.6,0,0,1600.17,3062.77,Stayed,Others,Others
64753-ASS,Female,27,No,Assam,9,34,"Deal 5",Yes,No,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",74.65,703.55,0,0,327.87,1031.42,Churned,Competitor,"Competitor made better offer"
52755-KER,Male,21,No,Kerala,7,11,None,Yes,No,Yes,"Fiber Optic",No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",89.75,608.8,26.02,0,134.61,717.39,Churned,Dissatisfaction,"Poor expertise of online support"
32131-KAR,Female,37,Yes,Karnataka,14,4,None,Yes,Yes,Yes,DSL,No,No,Yes,No,Yes,No,No,Yes,"Two Year",Yes,"Bank Withdrawal",63.3,4189.7,40.62,0,2114.64,6263.72,Stayed,Others,Others
31800-JAM,Female,61,Yes,"Jammu & Kashmir",2,18,None,Yes,Yes,Yes,"Fiber Optic",No,No,Yes,Yes,No,Yes,Yes,No,"Two Year",Yes,"Bank Withdrawal",96.25,4990.25,0,120,2422.68,7532.93,Churned,Competitor,"Competitor made better offer"
88244-ODI,Female,60,No,Odisha,11,25,None,No,No,Yes,Cable,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",40.65,2070.75,0,0,0,2070.75,Stayed,Others,Others
13339-KAR,Female,33,Yes,Karnataka,15,20,"Deal 2",Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,"One Year",Yes,"Bank Withdrawal",49.7,2961.4,0,0,2613.85,5575.25,Stayed,Others,Others
21795-ODI,Male,61,No,Odisha,1,13,None,Yes,Yes,Yes,Cable,Yes,No,No,Yes,No,No,No,Yes,"One Year",Yes,"Credit Card",62.1,1096.65,0,0,548.59,1645.24,Stayed,Others,Others
